,timestamp_iso_x,opc_pm25_x,pm25_env_x,opc_pm10_x,pm10_env_x,id,timestamp_iso_y,opc_pm25_y,pm25_env_y,opc_pm10_y,pm10_env_y
1020,2025-10-07 22:17:54+00:00,0.415,0.0,0.415,1.0,1021,2025-10-07 22:17:56+00:00,0.752,3.0,0.779,3.0
1021,2025-10-07 22:17:59+00:00,1.229,1.0,1.452,2.0,1022,2025-10-07 22:18:01+00:00,0.543,2.0,0.547,2.0
1022,2025-10-07 22:18:04+00:00,0.356,0.0,0.356,1.0,1023,2025-10-07 22:18:06+00:00,0.992,4.0,1.167,4.0
1023,2025-10-07 22:18:09+00:00,0.746,0.0,0.776,1.0,1024,2025-10-07 22:18:11+00:00,1.475,3.0,7.659,4.0
1024,2025-10-07 22:18:14+00:00,0.805,0.0,0.998,1.0,1025,2025-10-07 22:18:16+00:00,1.472,4.0,2.413,5.0
1025,2025-10-07 22:18:19+00:00,0.469,0.0,0.469,1.0,1026,2025-10-07 22:18:21+00:00,0.982,4.0,1.163,5.0
1026,2025-10-07 22:18:24+00:00,0.336,0.0,0.336,1.0,1027,2025-10-07 22:18:26+00:00,0.983,5.0,1.013,6.0
1027,2025-10-07 22:18:29+00:00,0.692,0.0,0.7,1.0,1028,2025-10-07 22:18:31+00:00,0.762,4.0,0.792,5.0
1028,2025-10-07 22:18:34+00:00,0.718,0.0,0.748,1.0,1029,2025-10-07 22:18:36+00:00,0.554,4.0,0.56,4.0
1029,2025-10-07 22:18:39+00:00,1.2,0.0,2.085,1.0,1030,2025-10-07 22:18:41+00:00,1.179,4.0,1.386,4.0
1030,2025-10-07 22:18:44+00:00,1.406,0.0,1.643,1.0,1031,2025-10-07 22:18:46+00:00,1.707,4.0,1.967,4.0
1031,2025-10-07 22:18:49+00:00,1.64,0.0,8.977,1.0,1032,2025-10-07 22:18:51+00:00,0.988,4.0,1.191,4.0
1032,2025-10-07 22:18:54+00:00,0.845,1.0,0.876,2.0,1033,2025-10-07 22:18:56+00:00,0.824,4.0,1.003,4.0
1033,2025-10-07 22:18:59+00:00,0.312,1.0,0.312,2.0,1034,2025-10-07 22:19:01+00:00,0.485,3.0,0.485,3.0
1034,2025-10-07 22:19:04+00:00,1.145,0.0,1.212,1.0,1035,2025-10-07 22:19:06+00:00,1.124,3.0,1.306,3.0
1035,2025-10-07 22:19:09+00:00,0.405,0.0,0.409,1.0,1036,2025-10-07 22:19:11+00:00,1.008,2.0,1.193,2.0
1036,2025-10-07 22:19:14+00:00,0.622,0.0,0.652,1.0,1037,2025-10-07 22:19:16+00:00,2.072,2.0,3.688,2.0
1037,2025-10-07 22:19:19+00:00,0.957,0.0,1.15,1.0,1038,2025-10-07 22:19:21+00:00,1.124,3.0,1.308,3.0
1038,2025-10-07 22:19:24+00:00,1.532,0.0,1.926,1.0,1039,2025-10-07 22:19:26+00:00,0.422,3.0,0.426,3.0
1039,2025-10-07 22:19:29+00:00,1.148,2.0,1.369,3.0,1040,2025-10-07 22:19:31+00:00,0.893,3.0,0.947,3.0
1040,2025-10-07 22:19:34+00:00,1.136,0.0,1.973,1.0,1041,2025-10-07 22:19:36+00:00,0.374,4.0,0.374,4.0
1041,2025-10-07 22:19:39+00:00,1.046,0.0,1.109,0.0,1042,2025-10-07 22:19:41+00:00,0.399,4.0,0.402,4.0
1042,2025-10-07 22:19:44+00:00,0.582,0.0,0.611,0.0,1043,2025-10-07 22:19:46+00:00,1.062,4.0,1.272,4.0
1043,2025-10-07 22:19:49+00:00,1.141,0.0,3.829,0.0,1044,2025-10-07 22:19:51+00:00,1.46,4.0,1.829,4.0
1044,2025-10-07 22:19:54+00:00,1.061,0.0,1.281,0.0,1045,2025-10-07 22:19:56+00:00,0.751,2.0,0.761,2.0
1045,2025-10-07 22:19:59+00:00,0.557,0.0,0.558,0.0,1046,2025-10-07 22:20:01+00:00,1.05,4.0,1.233,4.0
1046,2025-10-07 22:20:04+00:00,0.321,0.0,0.321,0.0,1047,2025-10-07 22:20:06+00:00,0.962,3.0,1.141,3.0
1047,2025-10-07 22:20:09+00:00,0.256,0.0,0.256,0.0,1048,2025-10-07 22:20:11+00:00,0.513,4.0,0.516,4.0
1048,2025-10-07 22:20:14+00:00,0.444,0.0,0.444,0.0,1049,2025-10-07 22:20:16+00:00,1.257,4.0,1.465,4.0
1049,2025-10-07 22:20:19+00:00,1.414,0.0,2.256,0.0,1050,2025-10-07 22:20:21+00:00,1.903,4.0,3.012,4.0
1050,2025-10-07 22:20:24+00:00,0.327,0.0,0.327,0.0,1051,2025-10-07 22:20:26+00:00,1.873,4.0,8.154,4.0
1051,2025-10-07 22:20:29+00:00,0.441,0.0,0.445,0.0,1052,2025-10-07 22:20:31+00:00,0.785,4.0,0.812,4.0
1052,2025-10-07 22:20:34+00:00,0.824,0.0,0.857,0.0,1053,2025-10-07 22:20:36+00:00,0.727,5.0,0.757,5.0
1053,2025-10-07 22:20:39+00:00,0.927,0.0,0.984,1.0,1054,2025-10-07 22:20:41+00:00,0.899,4.0,0.955,4.0
1054,2025-10-07 22:20:44+00:00,0.927,0.0,1.116,1.0,1055,2025-10-07 22:20:46+00:00,0.704,4.0,0.733,4.0
1055,2025-10-07 22:20:49+00:00,0.715,0.0,0.745,0.0,1056,2025-10-07 22:20:51+00:00,1.522,4.0,3.936,4.0
1056,2025-10-07 22:20:54+00:00,1.127,0.0,1.325,0.0,1057,2025-10-07 22:20:56+00:00,1.12,3.0,1.317,3.0
1057,2025-10-07 22:20:59+00:00,1.546,0.0,2.58,0.0,1058,2025-10-07 22:21:01+00:00,0.659,3.0,0.685,3.0
1058,2025-10-07 22:21:04+00:00,0.3,0.0,0.3,0.0,1059,2025-10-07 22:21:06+00:00,0.366,2.0,0.367,2.0
1059,2025-10-07 22:21:09+00:00,0.393,0.0,0.393,0.0,1060,2025-10-07 22:21:11+00:00,1.851,4.0,2.828,4.0
1060,2025-10-07 22:21:14+00:00,0.817,0.0,1.01,0.0,1061,2025-10-07 22:21:16+00:00,0.504,4.0,0.505,4.0
1061,2025-10-07 22:21:19+00:00,0.887,0.0,0.925,1.0,1062,2025-10-07 22:21:21+00:00,0.89,4.0,1.066,4.0
1062,2025-10-07 22:21:24+00:00,0.776,1.0,0.806,1.0,1063,2025-10-07 22:21:26+00:00,0.697,5.0,0.724,5.0
1063,2025-10-07 22:21:29+00:00,0.649,1.0,0.682,1.0,1064,2025-10-07 22:21:31+00:00,1.286,5.0,1.64,5.0
1064,2025-10-07 22:21:34+00:00,0.62,2.0,0.624,2.0,1065,2025-10-07 22:21:36+00:00,1.258,4.0,2.032,4.0
1065,2025-10-07 22:21:39+00:00,0.955,2.0,0.989,2.0,1066,2025-10-07 22:21:41+00:00,0.939,5.0,1.12,5.0
1066,2025-10-07 22:21:44+00:00,1.169,2.0,1.232,2.0,1067,2025-10-07 22:21:46+00:00,0.344,5.0,0.344,5.0
1067,2025-10-07 22:21:49+00:00,1.091,1.0,1.943,2.0,1068,2025-10-07 22:21:51+00:00,0.706,6.0,0.737,6.0
1068,2025-10-07 22:21:54+00:00,0.375,1.0,0.375,1.0,1069,2025-10-07 22:21:56+00:00,0.324,5.0,0.324,5.0
1069,2025-10-07 22:21:59+00:00,0.761,0.0,0.792,0.0,1070,2025-10-07 22:22:01+00:00,1.305,5.0,2.097,5.0
1070,2025-10-07 22:22:04+00:00,0.632,0.0,0.663,0.0,1071,2025-10-07 22:22:06+00:00,0.888,4.0,1.072,5.0
1071,2025-10-07 22:22:09+00:00,0.766,0.0,0.801,0.0,1072,2025-10-07 22:22:11+00:00,0.52,3.0,0.547,4.0
1072,2025-10-07 22:22:14+00:00,0.488,0.0,0.489,0.0,1073,2025-10-07 22:22:16+00:00,0.485,3.0,0.486,4.0
1073,2025-10-07 22:22:19+00:00,0.745,0.0,0.753,0.0,1074,2025-10-07 22:22:21+00:00,0.766,4.0,0.797,5.0
1074,2025-10-07 22:22:24+00:00,0.632,0.0,0.663,0.0,1075,2025-10-07 22:22:26+00:00,0.697,3.0,0.724,3.0
1075,2025-10-07 22:22:29+00:00,0.329,0.0,0.329,0.0,1076,2025-10-07 22:22:31+00:00,1.133,4.0,1.322,4.0
1076,2025-10-07 22:22:34+00:00,1.44,0.0,2.341,0.0,1077,2025-10-07 22:22:36+00:00,0.469,4.0,0.473,4.0
1077,2025-10-07 22:22:39+00:00,0.977,0.0,1.183,0.0,1078,2025-10-07 22:22:41+00:00,1.052,4.0,1.236,4.0
1078,2025-10-07 22:22:44+00:00,0.653,0.0,0.684,0.0,1079,2025-10-07 22:22:46+00:00,0.491,3.0,0.495,3.0
1079,2025-10-07 22:22:49+00:00,1.711,0.0,9.254,0.0,1080,2025-10-07 22:22:51+00:00,1.451,4.0,10.043,4.0
1080,2025-10-07 22:22:54+00:00,0.683,0.0,0.715,0.0,1081,2025-10-07 22:22:56+00:00,0.888,3.0,1.062,3.0
1081,2025-10-07 22:22:59+00:00,1.613,0.0,4.702,0.0,1082,2025-10-07 22:23:01+00:00,0.39,4.0,0.39,4.0
1082,2025-10-07 22:23:04+00:00,0.932,0.0,1.135,0.0,1083,2025-10-07 22:23:06+00:00,1.18,4.0,1.385,4.0
1083,2025-10-07 22:23:09+00:00,0.54,0.0,0.541,0.0,1084,2025-10-07 22:23:11+00:00,1.616,5.0,2.02,5.0
1084,2025-10-07 22:23:14+00:00,0.476,0.0,0.476,0.0,1085,2025-10-07 22:23:16+00:00,0.698,5.0,0.725,5.0
1085,2025-10-07 22:23:19+00:00,0.495,0.0,0.496,0.0,1086,2025-10-07 22:23:21+00:00,1.564,3.0,2.548,4.0
1086,2025-10-07 22:23:24+00:00,1.448,0.0,1.846,0.0,1087,2025-10-07 22:23:26+00:00,1.049,4.0,3.513,4.0
1087,2025-10-07 22:23:29+00:00,0.553,0.0,0.557,0.0,1088,2025-10-07 22:23:31+00:00,0.421,4.0,0.421,5.0
1088,2025-10-07 22:23:34+00:00,1.336,0.0,1.565,0.0,1089,2025-10-07 22:23:36+00:00,0.58,3.0,0.587,3.0
1089,2025-10-07 22:23:39+00:00,0.906,0.0,1.102,0.0,1090,2025-10-07 22:23:41+00:00,0.592,3.0,0.619,4.0
1090,2025-10-07 22:23:44+00:00,0.627,0.0,0.656,0.0,1091,2025-10-07 22:23:46+00:00,1.155,4.0,1.343,4.0
1091,2025-10-07 22:23:49+00:00,0.555,0.0,0.559,0.0,1092,2025-10-07 22:23:51+00:00,1.178,4.0,1.398,4.0
1092,2025-10-07 22:23:54+00:00,1.069,0.0,1.292,0.0,1093,2025-10-07 22:23:56+00:00,0.901,3.0,0.938,3.0
1093,2025-10-07 22:23:59+00:00,1.007,0.0,1.23,0.0,1094,2025-10-07 22:24:01+00:00,1.25,5.0,1.474,5.0
1094,2025-10-07 22:24:04+00:00,0.349,0.0,0.349,0.0,1095,2025-10-07 22:24:06+00:00,0.865,4.0,0.898,5.0
1095,2025-10-07 22:24:09+00:00,0.448,0.0,0.449,0.0,1096,2025-10-07 22:24:11+00:00,0.698,4.0,0.702,5.0
1096,2025-10-07 22:24:14+00:00,0.67,0.0,0.7,0.0,1097,2025-10-07 22:24:16+00:00,0.95,5.0,1.009,5.0
1097,2025-10-07 22:24:19+00:00,0.763,0.0,0.796,0.0,1098,2025-10-07 22:24:21+00:00,0.694,5.0,0.698,5.0
1098,2025-10-07 22:24:24+00:00,0.615,0.0,0.622,0.0,1099,2025-10-07 22:24:26+00:00,1.979,4.0,2.227,4.0
1099,2025-10-07 22:24:29+00:00,0.281,0.0,0.281,1.0,1100,2025-10-07 22:24:31+00:00,0.587,5.0,0.591,5.0
1100,2025-10-07 22:24:34+00:00,0.407,0.0,0.408,1.0,1101,2025-10-07 22:24:36+00:00,1.608,4.0,1.866,4.0
1101,2025-10-07 22:24:39+00:00,1.825,0.0,2.432,1.0,1102,2025-10-07 22:24:41+00:00,0.547,4.0,0.551,4.0
1102,2025-10-07 22:24:44+00:00,0.454,0.0,0.454,1.0,1103,2025-10-07 22:24:46+00:00,0.556,4.0,0.585,4.0
1103,2025-10-07 22:24:49+00:00,0.438,0.0,0.439,1.0,1104,2025-10-07 22:24:51+00:00,1.123,5.0,1.34,5.0
1104,2025-10-07 22:24:54+00:00,0.466,0.0,0.466,1.0,1105,2025-10-07 22:24:56+00:00,1.015,5.0,1.831,5.0
1105,2025-10-07 22:24:59+00:00,2.094,0.0,2.726,1.0,1106,2025-10-07 22:25:01+00:00,0.976,5.0,1.033,5.0
1106,2025-10-07 22:25:04+00:00,0.411,0.0,0.412,1.0,1107,2025-10-07 22:25:06+00:00,0.919,5.0,1.112,5.0
1107,2025-10-07 22:25:09+00:00,1.16,0.0,1.399,1.0,1108,2025-10-07 22:25:11+00:00,0.475,4.0,0.475,4.0
1108,2025-10-07 22:25:14+00:00,1.428,0.0,2.336,0.0,1109,2025-10-07 22:25:16+00:00,1.186,4.0,1.41,4.0
1109,2025-10-07 22:25:19+00:00,1.029,0.0,8.217,0.0,1110,2025-10-07 22:25:21+00:00,0.878,4.0,0.936,4.0
1110,2025-10-07 22:25:24+00:00,0.581,0.0,0.612,0.0,1111,2025-10-07 22:25:26+00:00,0.493,4.0,0.497,4.0
1111,2025-10-07 22:25:29+00:00,1.421,0.0,1.829,0.0,1112,2025-10-07 22:25:31+00:00,1.183,4.0,2.033,4.0
1112,2025-10-07 22:25:34+00:00,1.297,0.0,1.526,0.0,1113,2025-10-07 22:25:36+00:00,0.309,5.0,0.309,5.0
1113,2025-10-07 22:25:39+00:00,1.292,0.0,1.527,0.0,1114,2025-10-07 22:25:41+00:00,0.457,4.0,0.46,4.0
1114,2025-10-07 22:25:44+00:00,0.439,0.0,0.439,0.0,1115,2025-10-07 22:25:46+00:00,0.545,4.0,0.546,4.0
1115,2025-10-07 22:25:49+00:00,0.747,0.0,0.755,1.0,1116,2025-10-07 22:25:51+00:00,0.762,4.0,0.791,4.0
1116,2025-10-07 22:25:54+00:00,0.564,0.0,0.568,0.0,1117,2025-10-07 22:25:56+00:00,1.622,3.0,2.03,3.0
1117,2025-10-07 22:25:59+00:00,0.399,0.0,0.399,0.0,1118,2025-10-07 22:26:01+00:00,0.856,4.0,1.045,4.0
1118,2025-10-07 22:26:04+00:00,1.255,0.0,2.149,0.0,1119,2025-10-07 22:26:06+00:00,1.151,4.0,1.367,4.0
1119,2025-10-07 22:26:09+00:00,0.226,0.0,0.226,2.0,1120,2025-10-07 22:26:11+00:00,0.337,4.0,0.337,4.0
1120,2025-10-07 22:26:14+00:00,1.42,0.0,2.309,2.0,1121,2025-10-07 22:26:16+00:00,0.79,4.0,0.819,4.0
1121,2025-10-07 22:26:19+00:00,0.497,0.0,0.498,2.0,1122,2025-10-07 22:26:21+00:00,1.042,4.0,1.1,5.0
1122,2025-10-07 22:26:24+00:00,0.544,0.0,0.548,1.0,1123,2025-10-07 22:26:26+00:00,0.519,4.0,0.519,5.0
1123,2025-10-07 22:26:29+00:00,0.907,0.0,1.104,1.0,1124,2025-10-07 22:26:31+00:00,1.02,4.0,1.211,5.0
1124,2025-10-07 22:26:34+00:00,1.099,0.0,1.96,1.0,1125,2025-10-07 22:26:36+00:00,1.13,4.0,1.972,5.0
1125,2025-10-07 22:26:39+00:00,0.616,0.0,0.647,1.0,1126,2025-10-07 22:26:41+00:00,1.398,5.0,8.174,6.0
1126,2025-10-07 22:26:44+00:00,0.786,0.0,0.82,1.0,1127,2025-10-07 22:26:46+00:00,2.11,4.0,5.606,5.0
1127,2025-10-07 22:26:49+00:00,0.708,0.0,0.739,1.0,1128,2025-10-07 22:26:51+00:00,1.416,4.0,2.295,4.0
1128,2025-10-07 22:26:54+00:00,0.519,1.0,0.523,1.0,1129,2025-10-07 22:26:56+00:00,0.69,5.0,0.719,5.0
1129,2025-10-07 22:26:59+00:00,0.618,1.0,0.647,1.0,1130,2025-10-07 22:27:01+00:00,0.929,4.0,0.988,4.0
1130,2025-10-07 22:27:04+00:00,0.693,1.0,0.704,1.0,1131,2025-10-07 22:27:06+00:00,1.616,4.0,1.846,4.0
1131,2025-10-07 22:27:09+00:00,0.708,1.0,0.741,1.0,1132,2025-10-07 22:27:11+00:00,0.877,3.0,1.071,4.0
1132,2025-10-07 22:27:14+00:00,0.887,1.0,1.086,1.0,1133,2025-10-07 22:27:16+00:00,0.491,4.0,0.491,5.0
1133,2025-10-07 22:27:19+00:00,0.381,0.0,0.381,0.0,1134,2025-10-07 22:27:21+00:00,0.401,6.0,0.401,6.0
1134,2025-10-07 22:27:24+00:00,0.451,0.0,0.451,0.0,1135,2025-10-07 22:27:26+00:00,0.553,5.0,0.557,5.0
1135,2025-10-07 22:27:29+00:00,0.399,0.0,0.4,0.0,1136,2025-10-07 22:27:31+00:00,0.984,5.0,1.185,5.0
1136,2025-10-07 22:27:34+00:00,1.201,0.0,1.438,0.0,1137,2025-10-07 22:27:36+00:00,1.493,5.0,1.889,5.0
1137,2025-10-07 22:27:39+00:00,1.036,0.0,1.244,0.0,1138,2025-10-07 22:27:41+00:00,0.622,4.0,0.651,4.0
1138,2025-10-07 22:27:44+00:00,0.44,0.0,0.44,0.0,1139,2025-10-07 22:27:46+00:00,0.879,4.0,1.073,4.0
1139,2025-10-07 22:27:49+00:00,0.384,0.0,0.384,0.0,1140,2025-10-07 22:27:51+00:00,1.801,4.0,2.196,4.0
1140,2025-10-07 22:27:54+00:00,1.551,0.0,1.95,0.0,1141,2025-10-07 22:27:56+00:00,0.888,4.0,1.083,4.0
1141,2025-10-07 22:27:59+00:00,0.412,0.0,0.413,0.0,1142,2025-10-07 22:28:01+00:00,1.028,2.0,1.062,2.0
1142,2025-10-07 22:28:04+00:00,1.113,0.0,1.315,0.0,1143,2025-10-07 22:28:06+00:00,1.457,3.0,1.858,3.0
1143,2025-10-07 22:28:09+00:00,0.591,0.0,0.621,1.0,1144,2025-10-07 22:28:11+00:00,1.182,4.0,2.053,4.0
1144,2025-10-07 22:28:14+00:00,2.024,0.0,2.484,2.0,1145,2025-10-07 22:28:16+00:00,1.06,4.0,7.871,4.0
1145,2025-10-07 22:28:19+00:00,0.658,0.0,0.659,2.0,1146,2025-10-07 22:28:21+00:00,1.834,3.0,4.671,3.0
1146,2025-10-07 22:28:24+00:00,0.83,0.0,1.026,2.0,1147,2025-10-07 22:28:26+00:00,0.538,3.0,0.566,3.0
1147,2025-10-07 22:28:29+00:00,0.345,0.0,0.345,1.0,1148,2025-10-07 22:28:31+00:00,0.62,4.0,0.648,5.0
1148,2025-10-07 22:28:34+00:00,0.521,0.0,0.525,0.0,1149,2025-10-07 22:28:36+00:00,0.521,4.0,0.525,4.0
1149,2025-10-07 22:28:39+00:00,1.221,0.0,1.449,0.0,1150,2025-10-07 22:28:41+00:00,0.552,4.0,0.553,4.0
1150,2025-10-07 22:28:44+00:00,0.825,0.0,1.024,0.0,1151,2025-10-07 22:28:46+00:00,0.895,3.0,0.953,3.0
1151,2025-10-07 22:28:49+00:00,0.688,0.0,0.719,0.0,1152,2025-10-07 22:28:51+00:00,0.63,4.0,0.634,4.0
1152,2025-10-07 22:28:54+00:00,0.443,0.0,0.443,0.0,1153,2025-10-07 22:28:56+00:00,1.711,4.0,4.478,4.0
1153,2025-10-07 22:28:59+00:00,0.462,0.0,0.463,1.0,1154,2025-10-07 22:29:01+00:00,0.681,4.0,0.713,4.0
1154,2025-10-07 22:29:04+00:00,1.355,0.0,4.106,1.0,1155,2025-10-07 22:29:06+00:00,0.673,3.0,0.677,3.0
1155,2025-10-07 22:29:09+00:00,1.148,0.0,3.905,1.0,1156,2025-10-07 22:29:11+00:00,0.477,4.0,0.477,4.0
1156,2025-10-07 22:29:14+00:00,0.335,0.0,0.335,1.0,1157,2025-10-07 22:29:16+00:00,0.699,2.0,0.729,2.0
1157,2025-10-07 22:29:19+00:00,0.297,0.0,0.297,1.0,1158,2025-10-07 22:29:21+00:00,0.36,2.0,0.36,2.0
1158,2025-10-07 22:29:24+00:00,0.719,0.0,0.749,1.0,1159,2025-10-07 22:29:26+00:00,0.778,3.0,0.812,3.0
1159,2025-10-07 22:29:29+00:00,1.103,0.0,3.866,0.0,1160,2025-10-07 22:29:31+00:00,0.546,3.0,0.546,3.0
1160,2025-10-07 22:29:34+00:00,0.701,0.0,0.731,0.0,1161,2025-10-07 22:29:36+00:00,2.519,2.0,10.461,2.0
1161,2025-10-07 22:29:39+00:00,0.601,0.0,0.63,0.0,1162,2025-10-07 22:29:41+00:00,1.176,2.0,1.399,2.0
1162,2025-10-07 22:29:44+00:00,1.075,0.0,1.274,0.0,1163,2025-10-07 22:29:46+00:00,0.971,3.0,1.161,3.0
1163,2025-10-07 22:29:49+00:00,0.412,0.0,0.413,0.0,1164,2025-10-07 22:29:51+00:00,1.579,3.0,2.565,3.0
1164,2025-10-07 22:29:54+00:00,1.11,0.0,1.31,1.0,1165,2025-10-07 22:29:56+00:00,1.065,4.0,1.276,4.0
1165,2025-10-07 22:29:59+00:00,0.667,0.0,0.7,1.0,1166,2025-10-07 22:30:01+00:00,1.159,3.0,1.374,3.0
1166,2025-10-07 22:30:04+00:00,0.716,0.0,0.746,1.0,1167,2025-10-07 22:30:06+00:00,0.777,3.0,0.809,3.0
1167,2025-10-07 22:30:09+00:00,0.403,0.0,0.406,1.0,1168,2025-10-07 22:30:11+00:00,0.534,4.0,0.534,4.0
1168,2025-10-07 22:30:14+00:00,1.509,0.0,1.764,1.0,1169,2025-10-07 22:30:16+00:00,0.511,4.0,0.511,4.0
1169,2025-10-07 22:30:19+00:00,0.612,1.0,0.642,2.0,1170,2025-10-07 22:30:21+00:00,0.559,4.0,0.587,4.0
1170,2025-10-07 22:30:24+00:00,0.921,1.0,0.955,1.0,1171,2025-10-07 22:30:26+00:00,1.58,4.0,2.416,4.0
1171,2025-10-07 22:30:29+00:00,0.577,1.0,0.577,1.0,1172,2025-10-07 22:30:31+00:00,1.089,3.0,1.152,3.0
1172,2025-10-07 22:30:34+00:00,0.451,1.0,0.455,1.0,1173,2025-10-07 22:30:36+00:00,0.461,5.0,0.464,5.0
1173,2025-10-07 22:30:39+00:00,0.504,1.0,0.504,1.0,1174,2025-10-07 22:30:41+00:00,0.845,5.0,1.027,5.0
1174,2025-10-07 22:30:44+00:00,1.127,1.0,1.364,1.0,1175,2025-10-07 22:30:46+00:00,1.701,4.0,4.499,4.0
1175,2025-10-07 22:30:49+00:00,0.562,1.0,0.566,1.0,1176,2025-10-07 22:30:51+00:00,0.714,3.0,0.742,3.0
1176,2025-10-07 22:30:54+00:00,1.222,0.0,1.451,1.0,1177,2025-10-07 22:30:56+00:00,0.76,3.0,0.771,3.0
1177,2025-10-07 22:30:59+00:00,0.474,0.0,0.478,0.0,1178,2025-10-07 22:31:01+00:00,1.022,4.0,1.078,4.0
1178,2025-10-07 22:31:04+00:00,0.426,0.0,0.427,0.0,1179,2025-10-07 22:31:06+00:00,0.547,3.0,0.551,3.0
1179,2025-10-07 22:31:09+00:00,0.371,0.0,0.371,0.0,1180,2025-10-07 22:31:11+00:00,0.706,3.0,0.716,3.0
1180,2025-10-07 22:31:14+00:00,0.932,0.0,0.994,1.0,1181,2025-10-07 22:31:16+00:00,0.653,4.0,0.657,4.0
1181,2025-10-07 22:31:19+00:00,0.478,0.0,0.479,1.0,1182,2025-10-07 22:31:21+00:00,0.816,5.0,0.871,5.0
1182,2025-10-07 22:31:24+00:00,1.543,0.0,1.809,0.0,1183,2025-10-07 22:31:26+00:00,0.579,5.0,0.607,5.0
1183,2025-10-07 22:31:29+00:00,0.802,0.0,0.834,0.0,1184,2025-10-07 22:31:31+00:00,1.073,5.0,1.281,5.0
1184,2025-10-07 22:31:34+00:00,0.552,0.0,0.553,0.0,1185,2025-10-07 22:31:36+00:00,0.657,5.0,0.685,5.0
1185,2025-10-07 22:31:39+00:00,0.64,0.0,0.671,0.0,1186,2025-10-07 22:31:41+00:00,0.43,5.0,0.43,5.0
1186,2025-10-07 22:31:44+00:00,1.411,0.0,4.233,0.0,1187,2025-10-07 22:31:46+00:00,0.6,5.0,0.604,5.0
1187,2025-10-07 22:31:49+00:00,1.121,0.0,8.208,0.0,1188,2025-10-07 22:31:51+00:00,0.658,3.0,0.686,3.0
1188,2025-10-07 22:31:54+00:00,0.686,0.0,0.716,0.0,1189,2025-10-07 22:31:56+00:00,1.124,4.0,1.188,4.0
1189,2025-10-07 22:31:59+00:00,1.495,0.0,1.758,0.0,1190,2025-10-07 22:32:01+00:00,0.573,4.0,0.602,4.0
1190,2025-10-07 22:32:04+00:00,0.369,0.0,0.37,0.0,1191,2025-10-07 22:32:06+00:00,0.754,4.0,0.786,4.0
1191,2025-10-07 22:32:09+00:00,1.326,0.0,2.229,0.0,1192,2025-10-07 22:32:11+00:00,1.019,4.0,1.209,4.0
1192,2025-10-07 22:32:14+00:00,1.352,0.0,1.748,0.0,1193,2025-10-07 22:32:16+00:00,0.318,4.0,0.318,4.0
1193,2025-10-07 22:32:19+00:00,0.364,0.0,0.364,0.0,1194,2025-10-07 22:32:21+00:00,0.339,4.0,0.339,4.0
1194,2025-10-07 22:32:24+00:00,1.52,0.0,1.912,0.0,1195,2025-10-07 22:32:26+00:00,1.166,4.0,1.254,5.0
1195,2025-10-07 22:32:29+00:00,1.159,0.0,1.366,0.0,1196,2025-10-07 22:32:31+00:00,0.861,4.0,1.057,5.0
1196,2025-10-07 22:32:34+00:00,0.579,0.0,0.583,0.0,1197,2025-10-07 22:32:36+00:00,0.744,5.0,0.774,5.0
1197,2025-10-07 22:32:39+00:00,0.634,0.0,0.638,0.0,1198,2025-10-07 22:32:41+00:00,1.256,5.0,1.482,6.0
1198,2025-10-07 22:32:44+00:00,0.455,0.0,0.455,0.0,1199,2025-10-07 22:32:46+00:00,0.525,4.0,0.525,5.0
1199,2025-10-07 22:32:49+00:00,0.674,1.0,0.705,1.0,1200,2025-10-07 22:32:51+00:00,0.578,4.0,0.608,5.0
1200,2025-10-07 22:32:54+00:00,0.834,1.0,0.842,1.0,1201,2025-10-07 22:32:56+00:00,1.376,2.0,1.628,2.0
1201,2025-10-07 22:32:59+00:00,0.59,1.0,0.594,1.0,1202,2025-10-07 22:33:01+00:00,1.33,3.0,4.047,3.0
1202,2025-10-07 22:33:04+00:00,1.443,1.0,1.681,1.0,1203,2025-10-07 22:33:06+00:00,0.675,3.0,0.705,3.0
1203,2025-10-07 22:33:09+00:00,0.661,1.0,0.668,1.0,1204,2025-10-07 22:33:11+00:00,1.094,4.0,1.128,4.0
1204,2025-10-07 22:33:14+00:00,0.315,1.0,0.315,1.0,1205,2025-10-07 22:33:16+00:00,0.737,5.0,0.767,5.0
1205,2025-10-07 22:33:19+00:00,0.605,1.0,0.609,1.0,1206,2025-10-07 22:33:21+00:00,0.418,5.0,0.418,6.0
1206,2025-10-07 22:33:24+00:00,0.496,1.0,0.5,1.0,1207,2025-10-07 22:33:26+00:00,0.934,5.0,1.134,6.0
1207,2025-10-07 22:33:29+00:00,0.758,0.0,0.959,0.0,1208,2025-10-07 22:33:31+00:00,2.049,5.0,2.645,5.0
1208,2025-10-07 22:33:34+00:00,0.927,0.0,1.128,0.0,1209,2025-10-07 22:33:36+00:00,0.382,5.0,0.382,5.0
1209,2025-10-07 22:33:39+00:00,1.255,0.0,1.486,0.0,1210,2025-10-07 22:33:41+00:00,0.502,4.0,0.505,4.0
1210,2025-10-07 22:33:44+00:00,0.64,0.0,0.648,0.0,1211,2025-10-07 22:33:46+00:00,1.874,2.0,2.296,2.0
1211,2025-10-07 22:33:49+00:00,1.308,0.0,1.701,0.0,1212,2025-10-07 22:33:51+00:00,0.745,3.0,0.775,3.0
1212,2025-10-07 22:33:54+00:00,1.087,0.0,1.943,0.0,1213,2025-10-07 22:33:56+00:00,2.271,3.0,5.205,3.0
